DEPT,DTCO,DTSM,ECGR,Fac,PHIE_fin,RD,RHOB,SWE_INDO,TNPH,VSH_FINAL
4838,69.72350311,134.9031067,16.91519928,0,0,10.49979973,2.598599911,1,0.32437402,0.7812679
4838.5,77.13809204,143.1723023,32.53499985,0,0,8.760100365,2.583400011,1,0.365512997,0.8599218
4839,75.15319824,141.5570068,28.49530029,0,0,5.515699863,2.605400085,1,0.413352996,1
4839.5,76.71779633,141.3164978,40.37779999,0,0,3.949199915,2.605900049,1,0.434846997,1
4840,72.70220184,136.8708038,25.16040039,0,0,3.597300053,2.611900091,1,0.415024996,1
4840.5,71.3022995,134.7653046,27.29210091,0,0,3.65260005,2.645600081,1,0.414984018,1
4841,71.2594986,134.8040009,27.65089989,0,0,4.357600212,2.669100046,1,0.36492002,0.973188
4841.5,71.05539703,132.1654053,28.52199936,0,0,5.72300005,2.631400108,1,0.357069016,0.9038413
4842,70.21050263,129.8798065,26.46990013,0,0,6.948299885,2.566699982,1,0.336917996,0.7687615
4842.5,70.78939819,132.2510071,27.40329933,0,0,6.271999836,2.636800051,1,0.311840981,0.8022321
4843,70.34049988,128.8598938,21.49819946,0,0,6.35160017,2.648999929,1,0.332174003,0.8674884
4843.5,74.53040314,130.2834015,26.75399971,0,0,7.668900013,2.673799992,1,0.328189015,0.8910891
4844,70.78739929,133.4671936,39.47610092,0,0,5.831200123,2.655400038,1,0.295846015,0.7886347
4844.5,65.13639832,141.5355072,67.59899902,0,0,4.072199822,2.634900093,1,0.311194003,0.7981325
4845,78.47419739,155.8161011,85.4865036,0,0,2.522000074,2.631400108,1,0.341257006,0.8657916
4845.5,89.76650238,174.5859985,93.24890137,0,0,1.764000058,2.628599882,1,0.338207007,0.8547046
4846,75.47820282,155.6587982,89.91539764,0,0,1.417000055,2.433500052,1,0.40911597,0.7642348
4846.5,69.20809937,131.5455933,79.62400055,0,0,1.378000021,2.591399908,1,0.444598019,1
4847,67.209198,125.6772995,60.10110092,0,0,1.423400044,2.701800108,1,0.415107012,1
4847.5,67.38619995,125.2341003,20.57099915,0,0,1.753299952,2.694600105,1,0.358419985,0.9916734
4848,67.24220276,126.0531998,22.27890015,0,0,2.487200022,2.697999954,1,0.281011015,0.8099478
4848.5,66.60990143,125.9222031,23.98670006,0,0,3.580899954,2.603100061,1,0.232914999,0.567205
4849,66.53430176,124.719101,20.53949928,0,0,4.648200035,2.609200001,1,0.245191991,0.6049118
4849.5,66.38780212,124.8230972,21.00819969,0,0,6.43200016,2.624599934,1,0.28747499,0.7272707
4850,65.13020325,121.7054977,22.47850037,0,0,7.873000145,2.526599884,1,0.283701986,0.5870371
4850.5,64.71859741,112.0990982,21.92009926,0,0,8.545200348,2.565000057,1,0.281172007,0.6323403
4851,65.34870148,130.2082977,23.57579994,0,0,8.225199699,2.620899916,1,0.275874019,0.6944026
4851.5,59.29000092,113.2126007,24.35659981,0,0,8.779999733,2.813199997,1,0.282959014,0.9688087
4852,63.04399872,113.9950028,22.55089951,0,0,10.05490017,2.735500097,1,0.269948989,0.8335152
4852.5,59.47480011,112.3475952,21.24399948,0,0,9.461600304,2.690900087,1,0.259218991,0.7480061
4853,60.89649963,119.8750992,22.69989967,0,0,10.38759995,2.66689992,1,0.266398996,0.7331643
4853.5,61.70679855,115.2333984,22.13969994,0,0,10.59420013,2.681400061,1,0.269721001,0.760564
4854,63.42350006,121.263298,21.6345005,0,0,9.466400147,2.60890007,1,0.270691991,0.6658732
4854.5,66.98110199,134.1752014,22.66650009,0,0,9.020400047,2.711400032,1,0.276733011,0.8175868
4855,92.36840057,168.1437988,57.12080002,0,0,7.628799915,2.694000006,1,0.301881999,0.8548182
4855.5,98.08509064,186.9277039,68.67900085,0,0,2.72939992,2.555799961,1,0.445987016,1
4856,100.3162003,189.6643066,69.104599,0,0,1.439299941,2.571199894,1,0.471456975,1
4856.5,95.44889832,183.8860016,64.95559692,0,0,1.094699979,2.653600216,1,0.473067015,1
4857,93.96949768,177.8527985,52.21419907,0,0,1.025200009,2.650000095,1,0.462697983,1
4857.5,93.57920075,176.7250061,53.34749985,0,0,1.112100005,2.640899897,1,0.481501997,1
4858,89.4539032,157.3656006,47.49720001,0,0,1.220399976,2.521899939,1,0.480728984,1
4858.5,76.59719849,140.2563019,45.83929825,0,0,1.708600044,2.432899952,1,0.387647033,0.7117692
4859,61.32769775,163.6369934,47.04589844,0,0,2.451299906,2.669100046,1,0.399403989,1
4859.5,76.1269989,234.8664856,82.59770203,2,0,2.073999882,1.651299954,1,0.487197012,0
4860,104.522789,234.8639069,74.03679657,2,0,1.527899981,2.114700079,1,0.441870004,0.4164006
4860.5,94.80249786,167.6888886,78.46600342,0,0,1.087700009,2.327300072,1,0.458814025,0.7416989
4861,97.49189758,184.2830048,86.3227005,2,0,0.92750001,1.934900045,1,0.454272002,0.2056166
4861.5,98.28959656,194.4636993,87.08959961,2,0,1.064499974,1.888299942,1,0.427574992,0.07900801
4862,94.50421143,196.7839966,82.03440094,2,0,1.177800059,1.898499966,1,0.462296993,0.1762132
4862.5,106.4749985,214.4156952,82.0739975,2,0,1.128700018,1.791399956,1,0.463089973,0.03478852
4863,110.3189011,220.0144959,80.82749939,2,0,1.095100045,2.028300047,1,0.46341598,0.3526185
4863.5,100.4620056,191.1931,80.62239838,0,0,1.101699948,2.373500109,1,0.438306004,0.7541787
4864,91.36170197,178.9129944,72.71369934,0,0,1.086799979,2.597800016,1,0.421442986,1
4864.5,101.2758026,203.170105,75.83249664,0,0,1.043599963,2.700200081,1,0.410619021,1
4865,101.2236023,200.407196,82.70050049,0,0,1.037299991,2.251100063,1,0.424672991,0.5575634
4865.5,96.33539581,192.6363068,83.31340027,0,0,1.050699949,2.663399935,1,0.485959023,1
4866,93.53769684,191.9797058,80.16970062,0,0,1.042000055,2.667999983,1,0.446262002,1
4866.5,96.62950134,195.2476044,86.58280182,0,0,1.036499977,2.622100115,1,0.43739602,1
4867,92.43160248,175.7619934,90.71700287,0,0,1.030799985,2.564699888,1,0.455686986,1
4867.5,79.91088867,175.9924011,91.646698,2,0,1.005399942,2.049599886,1,0.458765,0.3699323
4868,122.7910004,166.376709,90.26599884,2,0,0.94569999,1.54400003,1,0.469556004,0
4868.5,179.5614014,220.3101044,94.41049957,2,0,0.934499979,1.525400043,1,0.479196012,0
4869,98.40029907,191.7064056,98.55500031,2,0,1.093999982,1.69509995,1,0.477507025,0
4869.5,92.30539703,169.9539948,96.38670349,0,0,1.277899981,2.270299912,1,0.487762988,0.7350774
4870,92.43160248,174.4078064,93.81759644,0,0,1.476400018,2.706199884,1,0.529920995,1
4870.5,95.14859772,192.9520111,106.2817001,0,0,1.406000018,2.713700056,1,0.506591976,1
4871,97.3500061,192.1535034,114.9353027,0,0,1.184900045,2.669199944,1,0.505792022,1
4871.5,94.96440125,189.227005,111.1155014,0,0,1.00059998,2.678299904,1,0.48842603,1
4872,93.09519959,186.8990021,107.986702,0,0,0.946699977,2.680900097,1,0.474049002,1
4872.5,91.12750244,184.9772034,101.8960037,0,0,0.92110002,2.634599924,1,0.478260994,1
4873,91.1917038,182.4644928,99.01409912,0,0,0.884599984,2.698199987,1,0.471260995,1
4873.5,80.53900147,155.7698059,92.62989807,0,0,0.91839999,2.60010004,1,0.469567984,1
4874,65.41840363,131.1631012,73.89150238,0,0,1.139999986,2.524300098,1,0.423364997,0.9200419
4874.5,65.2594986,122.9412003,39.69229889,0,0,2.04460001,2.600399971,1,0.284171015,0.6869331
4875,70.41660309,122.4608994,43.6310997,0,0,3.401000023,2.669899941,1,0.198050991,0.5727078
4875.5,64.15019989,123.711998,42.1548996,0,0,3.635799885,2.652299881,1,0.215233997,0.5905023
4876,56.71969605,123.2652969,37.24250031,0,0,4.195099831,2.621999979,1,0.272859007,0.6886196
4876.5,59.35489655,127.7180023,39.56330109,0,0,3.843899965,2.60710001,1,0.239519998,0.5884523
4877,64.30259705,125.3724976,40.17150116,0,0,3.126600027,2.609100103,1,0.268523991,0.6609238
4877.5,61.9067955,126.802803,39.00180054,0,0,2.897799969,2.606899977,1,0.301862001,0.7382033
4878,71.62159729,140.2062073,47.43009949,0,0,2.865999937,2.603199959,1,0.347274005,0.8425303
4878.5,74.66390228,131.0355072,41.42779923,0,0,2.745399952,2.619899988,1,0.352966011,0.8785772
4879,64.51210022,128.9756012,40.16070175,0,0,2.736700058,2.626499891,1,0.309547007,0.7829272
4879.5,70.74279785,130.3518066,42.3742981,0,0,2.816999912,2.589600086,1,0.301247001,0.7135708
4880,63.89229965,126.4256973,41.41040039,0,0,3.00180006,2.6329,1,0.338382989,0.8608829
4880.5,56.52980042,123.4729004,37.37080002,0,0,3.268899918,2.596299887,1,0.34632802,0.8310195
4881,58.78990173,114.0213089,33.50350189,0,0,3.523499966,2.631200314,1,0.324189991,0.8244544
4881.5,69.74610138,124.6367035,33.854599,0,0,3.477400065,2.586899996,1,0.221723989,0.5185945
4882,62.36920166,120.5098038,34.20569992,0,0,3.484299898,2.651299954,1,0.304230005,0.8033226
4882.5,68.49340057,129.1432037,35.96229935,0,0,3.785700083,2.599400044,1,0.272601992,0.6577554
4883,60.54000092,113.9740982,31.15430069,0,0,3.80979991,2.652899981,1,0.307507008,0.8133497
4883.5,58.65230179,114.3864975,31.57239914,0,0,3.440799952,2.654200077,1,0.192472994,0.5382737
4884,66.61209869,119.8277969,32.84090042,0,0,2.996500015,2.660300016,1,0.186644003,0.5324105
4884.5,61.95460129,118.6103973,32.73529816,0,0,3.089799881,2.654900074,1,0.209118009,0.5792648
4885,60.70809555,117.6492004,32.62969971,0,0,3.762000084,2.65170002,1,0.199845016,0.5526678
4885.5,62.84579849,117.7912064,31.02039909,0,0,4.681000233,2.661000013,1,0.182612002,0.5236448
4886,69.38800049,129.0856934,33.22840118,0,0.031279832,5.054399967,2.610800028,0.694947,0.195205987,0.4867676
4886.5,87.45159912,160.827301,66.1934967,0,0,3.068300009,2.611099958,1,0.233651996,0.5796849
4887,85.81880188,165.8146973,70.1167984,0,0,1.784999967,2.617000103,1,0.387037993,0.9566865
4887.5,83.228302,160.6952057,54.73239899,0,0,1.346500039,2.596699953,1,0.428624004,1
4888,86.520401,161.2422028,62.89640045,0,0,1.321400046,2.58859992,1,0.412739992,0.9805271
4888.5,80.68840027,150.3540039,46.11539841,0,0,1.415300012,2.602099896,1,0.431879014,1
4889,75.39530182,148.4190064,48.87540054,0,0,1.734400034,2.575700045,1,0.407914013,0.95165
4889.5,84.89559937,161.6779938,47.71630096,0,0,1.79610002,2.607899904,1,0.368058026,0.8988345
4890,73.39399719,147.3148956,36.68740082,0,0,1.759899974,2.602499962,1,0.44479999,1
4890.5,72.9878006,133.3871002,29.05870056,0,0,2.696099997,2.548199892,1,0.415279001,0.9325692
4891,82.53559876,143.009903,37.69100189,0,0,3.259799957,2.554100037,1,0.284227997,0.6251066
4891.5,84.42669678,152.7530212,47.00139999,0,0,2.245599985,2.605900049,1,0.30130899,0.7355344
4892,88.71499634,164.2886047,60.90119934,0,0,1.546399951,2.624200106,1,0.409872025,1
4892.5,90.56280518,165.2084045,64.65519714,0,0,1.341599941,2.580699921,1,0.436955005,1
4893,91.08660126,165.9279938,60.41239929,0,0,1.370700002,2.582000017,1,0.438320011,1
4893.5,87.50629425,162.8049011,58.58269882,0,0,1.342499971,2.573199987,1,0.44778198,1
4894,86.79419708,156.5791016,56.75299835,0,0,1.329599977,2.587199926,1,0.450085998,1
4894.5,80.57939911,148.5682068,55.84230042,0,0,1.479099989,2.575999975,1,0.408852011,0.9543085
4895,86.01610565,161.0780029,57.5617981,0,0,1.598399997,2.574500084,1,0.409528017,0.9539279
4895.5,83.05539703,158.5211945,52.32009888,0,0,1.433799982,2.567899942,1,0.418610007,0.9669496
4896,77.63890076,148.2393951,40.76399994,0,0,1.477300048,2.532099962,1,0.447634995,0.9888834
4896.5,78.12139893,169.9335938,57.59659958,0,0,1.629699945,2.531300068,1,0.420796007,0.9232281
4897,87.48439789,172.7604065,55.44049835,0,0,1.209800005,2.565599918,1,0.408270001,0.9389895
4897.5,83.88860321,167.6646881,52.53680039,0,0,1.013100028,2.572000027,1,0.501703978,1
4898,87.04019928,160.8191986,51.32490158,0,0,1.059700012,2.581899881,1,0.486669987,1
4898.5,64.41490173,139.9008942,29.83760071,0,0,1.16050005,2.58859992,1,0.513283014,1
4899,78.41769409,155.9403992,37.71689987,0,0,1.520499945,2.604000092,1,0.40802899,0.9898008
4899.5,83.03250122,154.5695038,37.10200119,0,0,1.582299948,2.609600067,1,0.399621993,0.9770649
4900,77.06459808,153.3419952,36.13980103,0,0,1.433599949,2.575000048,1,0.459856004,1
4900.5,86.7845993,157.3639984,53.44929886,0,0,1.233700037,2.572599888,1,0.476407021,1
4901,89.02050018,168.0272064,53.45270157,0,0,0.967800021,2.65350008,1,0.424133986,1
4901.5,90.52349854,168.5805969,47.98149872,0,0,0.903900027,2.562999964,1,0.478226006,1
4902,86.32790375,158.061203,47.50030136,0,0,0.918099999,2.574800015,1,0.462972999,1
4902.5,87.45929718,158.7964935,47.39239883,0,0,1.014199972,2.60770011,1,0.442103982,1
4903,87.19599915,159.4109955,40.84149933,0,0,1.085899949,2.573699951,1,0.419142008,0.9759921
4903.5,86.33460236,159.0518951,37.02429962,0,0,1.110200048,2.571199894,1,0.433223009,1
4904,85.64209747,155.7747955,43.45920181,0,0,1.31099999,2.554500103,1,0.449902982,1
4904.5,87.01940155,157.1148071,43.7820015,0,0,1.64470005,2.571500063,1,0.410108984,0.951311
4905,88.57340241,158.649704,47.29550171,0,0,1.558500052,2.5618999,1,0.40715301,0.9313498
4905.5,86.99539948,156.2664948,45.44549942,0,0,1.345199943,2.555900097,1,0.423656017,0.9630328
4906,83.75740051,154.133606,33.45980072,0,0,1.179800034,2.584399939,1,0.418125987,0.987867
4906.5,76.37180328,136.7456055,25.71100044,0,0,1.308799982,2.533899784,1,0.418821991,0.9219571
4907,76.70279694,143.0473938,29.31940079,0,0,1.782500029,2.506400108,1,0.39756,0.8339895
4907.5,85.5503006,156.6435089,32.8526001,0,0,2.05979991,2.628200054,1,0.402132005,1
4908,79.40699768,149.2723999,33.26819992,0,0,2.132800102,2.549400091,1,0.429530978,0.9684712
4908.5,84.45899963,151.3016968,43.51900101,0,0,2.111299992,2.58859992,1,0.412840009,0.9807678
4909,84.7410965,154.3437805,42.02799988,0,0,1.629699945,2.591200113,1,0.403615981,0.9620511
4909.5,82.35900116,149.5110016,29.70700073,0,0,1.3477,2.600199938,1,0.410049021,0.989576
4910,79.06770325,142.6336975,23.27829933,0,0,1.58949995,2.587300062,1,0.421498984,0.999865
4910.5,76.69709778,138.2583008,26.02689934,0,0,2.409100056,2.556600094,1,0.448522985,1
4911,78.44371033,142.3018951,28.77549934,0,0,3.414700031,2.503200054,1,0.423128992,0.8912356
4911.5,71.95880127,131.6421967,22.18779945,0,0,3.926199913,2.565099955,1,0.390746981,0.8961533
4912,70.4917984,127.1796036,22.51759911,0,0,4.539500237,2.570499897,1,0.39339,0.9097402
4912.5,75.20069885,135.4528046,26.59000015,0,0,7.962299824,2.543100119,1,0.357230991,0.7860584
4913,78.30519867,139.865799,34.84149933,0,0,12.94169998,2.54279995,1,0.35698399,0.7850623
4913.5,85.5772934,155.2404022,36.51539993,0,0,4.2645998,2.533899784,1,0.345176995,0.744739
4914,84.63329315,149.1967926,29.13199997,0,0,3.611900091,2.545000076,1,0.326631993,0.7149683
4914.5,86.07659912,149.5044098,25.7390995,0,0,4.049200058,2.538100004,1,0.348464012,0.75827
4915,72.97219849,133.2290955,22.34609985,0,0,4.929599762,2.543499947,1,0.375819027,0.8313234
4915.5,67.18340302,125.1947022,18.27350044,0,0,7.598899841,2.576800108,1,0.403468013,0.9424234
4916,68.4240036,124.0860977,17.77020073,0,0,14.52229977,2.590399981,1,0.366755992,0.8722811
4916.5,76.62120056,138.2086029,20.97550011,0,0,18.37630081,2.653600216,1,0.341744006,0.8966741
4917,73.29239655,130.5437012,24.47850037,0,0,15.26809979,2.56520009,1,0.314451009,0.71269
4917.5,76.47959137,134.457901,22.97170067,0,0,14.97210026,2.590399981,1,0.284906,0.6753187
4918,72.70500183,133.2886047,21.35969925,0,0,17.28750038,2.580499888,1,0.29123199,0.677292
4918.5,72.64720154,132.7588959,23.57480049,0,0,13.18019962,2.603100061,1,0.34633702,0.8401418
4919,78.36070252,138.2444,21.61269951,0,0,29.00209999,2.632400036,1,0.295734018,0.757584
4919.5,83.39309692,155.6640015,26.06349945,0,0,37.60300064,2.610199928,1,0.290911019,0.7162675
4920,80.36179352,148.2843933,27.64480019,0,0,21.62220001,2.608400106,1,0.322778016,0.790543
4920.5,75.74750519,130.0921021,33.74779892,0,0,16.80680084,2.674099922,1,0.379570007,1
4921,74.50700378,139.855896,32.14699936,0,0,6.272500038,2.513700008,1,0.282252014,0.5662839
4921.5,69.05110169,120.9271011,68.58889771,0,0,8.131799698,2.596100092,1,0.250340015,0.5997682
4922,66.91609955,113.0441971,68.68579865,0,0,6.986800194,2.594599962,1,0.311098993,0.7439699
4922.5,68.35910034,113.4805069,68.78269959,0,0,7.330699921,2.674200058,1,0.311949998,0.8525473
4923,67.18699646,106.6214981,72.02259827,0,0,10.04279995,2.664000034,1,0.339056999,0.9041263
4923.5,58.85929871,98.1384964,46.68569946,0,0,6.354899883,2.594300032,1,0.326577991,0.7808169
4924,62.61109924,93.62280273,7.646800041,0,0.025767818,12.39099979,2.619199991,0.6009809,0.132818997,0.3478824
4924.5,62.31439972,94.35639954,8.696499825,1,0.065506853,39.66360092,2.525099993,0.5757749,0.073534004,0.122804
4925,58.67910004,95.23419952,6.520500183,1,0.062882915,9.702699661,2.529200077,1,0.092193,0.1747715
4925.5,67.42759705,104.2277985,9.859000206,1,0.069974996,17.7262001,2.456799984,0.9153208,0.069974996,0.0360108
4926,74.6822052,114.4250031,12.1644001,1,0.0764523,19.06089973,2.503200054,0.7167318,0.088596001,0.1360479
4926.5,66.50920105,106.6473923,10.88899994,1,0.120466843,9.117099762,2.416199923,0.7050691,0.122076996,0.1218542
4927,65.86650085,98.14630127,7.905799866,1,0.109064996,6.895400047,2.37590003,0.9517038,0.109064996,0.04298158
4927.5,63.10370255,111.7369995,124.835701,1,0.105491899,17.56360054,2.444099903,0.5474931,0.128900006,0.1709189
4928,64.39089966,111.8990021,163.5899963,0,0,23.26119995,2.835299969,1,0.448339015,1
4928.5,63.64209747,106.6772003,141.9259949,0,0,14.92399979,3.01699996,1,0.525974989,1
4929,60.76079941,105.6723023,150.4066925,0,0,5.245200157,3.05979991,1,0.508256972,1
4929.5,61.69319916,104.3873978,119.8815002,0,0,3.607899904,3.12590003,1,0.502505004,1
4930,64.52400208,107.1889114,105.6608963,0,0,10.5316,2.896300077,1,0.33474499,1
4930.5,66.67279816,111.8398895,79.57479858,0,0,24.86529923,2.750299931,1,0.23940599,0.7997032
4931,64.67259979,110.7516022,73.44719696,0,0,15.97249985,2.685800076,1,0.204155996,0.6369035
4931.5,66.75,112.7244034,76.91719818,0,0,20.80139923,2.6947999,1,0.202207997,0.6422134
4932,68.45870209,113.3666992,80.11720276,0,0,16.31710053,2.687700033,1,0.210112006,0.6541649
4932.5,67.40750122,113.4428024,80.33730316,0,0,15.24629974,2.688800097,1,0.220718995,0.6823052
4933,67.78240204,119.0550003,89.25229645,0,0,14.66399956,2.696500063,1,0.223696992,0.6986219
4933.5,72.85050201,126.7218018,95.38729858,0,0,14.58139992,2.692600012,1,0.270287991,0.8122848
4934,70.67870331,122.6434021,83.5562973,0,0,8.710100174,2.671200037,1,0.257952005,0.7566466
4934.5,70.68939972,120.9241028,95.34870148,0,0,10.34300041,2.686399937,1,0.242343009,0.734387
4935,64.7303009,113.2619019,99.64119721,0,0,11.87189961,2.708300114,1,0.247914016,0.7734462
4935.5,67.20899963,114.6771011,117.2120972,0,0,13.02369976,2.724299908,1,0.226215005,0.7366598
4936,64.64559937,107.1781998,87.16750336,0,0,13.41539955,2.69020009,1,0.206993997,0.6491078
4936.5,62.54499817,104.6388016,79.26480103,0,0.001615867,17.38610077,2.669699907,1,0.142223999,0.4615789
4937,60.7098999,105.4285965,67.16470337,0,0.001947775,29.28639984,2.668600082,1,0.135098994,0.4422653
4937.5,71.50969696,120.4438019,110.5811997,0,0,39.58990097,2.662699938,1,0.163379997,0.5072367
4938,69.7492981,119.6064987,95.63430023,0,0,21.81710053,2.647399902,1,0.245130003,0.6970435
4938.5,62.35070038,103.8741989,62.20769882,0,0,16.95359993,2.65019989,1,0.171921,0.5146538
4939,62.46049881,103.7489014,70.24079895,0,0,25.22240067,2.67050004,1,0.157602996,0.5014743
4939.5,62.78969955,105.9943008,75.71360016,0,0,31.8845005,2.667999983,1,0.174342006,0.5410594
4940,67.57499695,115.1289978,102.879097,0,0,28.2989006,2.665699959,1,0.220431,0.6552716
4940.5,70.13629913,123.5164032,108.2848969,0,0,16.69960022,2.665699959,1,0.255162001,0.7433115
4941,76.48010254,137.1412048,116.0519028,0,0,12.58189964,2.645600081,1,0.323219001,0.8929423
4941.5,74.40110016,130.4385986,110.2882996,0,0,7.792600155,2.641799688,1,0.313206017,0.863233
4942,69.49359894,118.3423996,92.83329773,0,0,7.236599922,2.656300068,1,0.274376005,0.7813137
4942.5,64.50060272,111.3891068,76.27089691,0,0,10.12549973,2.679199934,1,0.230287984,0.6956303
4943,64.42340088,113.533699,70.66600037,0,0,15.65289974,2.702899933,1,0.205748007,0.6604103
4943.5,70.60220337,124.9200058,97.41459656,0,0,24.82180023,2.692300081,1,0.276719004,0.8282453
4944,71.17990112,126.7145996,101.6606979,0,0,13.0461998,2.685199976,1,0.282496005,0.8348048
4944.5,67.5707016,120.0174027,81.32479858,0,0,13.38259983,2.675100088,1,0.268550009,0.7879525
4945,66.87740326,117.4123993,83.96649933,0,0,11.45790005,2.706399918,1,0.238286004,0.7468764
4945.5,69.05410004,120.6475983,82.22460175,0,0,18.0564003,2.694000006,1,0.245625004,0.7513606
4946,66.38990021,119.2008972,96.44450378,0,0,10.08520031,2.681600094,1,0.248943999,0.7456545
4946.5,69.32710266,123.8447037,103.2556992,0,0,18.13850021,2.710500002,1,0.254729986,0.793229
4947,72.68779755,127.0285034,103.5651016,0,0,13.01369953,2.690299988,1,0.295091003,0.8725391
4947.5,65.59030151,119.1483002,87.9434967,0,0,8.186499596,2.695199966,1,0.273908019,0.8244218
4948,68.65859985,124.356308,102.6631012,0,0,7.047599793,2.727400065,1,0.275366992,0.8647856
4948.5,71.00669861,130.7276001,114.6634979,0,0,4.913499832,2.714299917,1,0.345055997,1
4949,72.37359619,132.5231934,114.2794037,0,0,8.189200401,2.690599918,1,0.377121002,1
4949.5,70.08209992,133.6036072,113.9643021,0,0,8.239999771,2.693200111,1,0.368801981,1
4950,77.24069977,145.3383026,129.7198029,0,0,10.36620045,2.715500116,1,0.376293004,1
4950.5,77.45179749,146.3724976,123.6535034,0,0,11.23709965,2.734699965,1,0.387629002,1
4951,74.48371124,141.1051025,108.895401,0,0,7.369100094,2.638900042,1,0.383956999,1
4951.5,76.33129883,142.7891998,103.2675018,0,0,8.692500114,2.70720005,1,0.36619702,1
4952,76.54519653,141.9519959,116.2501984,0,0,8.677499771,2.710999966,1,0.376814991,1
4952.5,73.11560059,134.9441986,108.7357025,0,0,8.011799812,2.643100023,1,0.359900028,0.9830785
4953,70.43699646,133.6358948,100.4993973,0,0,8.398099899,2.656599999,1,0.327005982,0.9150673
4953.5,75.48079681,140.1580048,110.331398,0,0,9.765999794,2.664200068,1,0.306849986,0.8726277
4954,75.6006012,140.7693939,106.0276032,0,0,12.78779984,2.71449995,1,0.32744202,0.9821018
4954.5,73.05750275,136.8079987,103.3544006,0,0,7.668700218,2.666500092,1,0.346729994,0.9763388
4955,75.39859009,140.2259979,101.4290009,0,0,7.665999889,2.649399996,1,0.34277302,0.9468368
4955.5,74.51699829,136.5980072,105.6945038,0,0,10.23989964,2.661299944,1,0.348247975,0.9742655
4956,72.71160126,135.0001068,91.8030014,0,0,7.684700012,2.642800093,1,0.326655984,0.8984665
4956.5,73.49729919,137.7947998,106.1976013,0,0,8.454999924,2.67140007,1,0.32247898,0.9204443
4957,75.61530304,140.1862946,114.8626022,0,0,9.056300163,2.670399904,1,0.35355702,0.9980853
4957.5,74.65329742,141.4868012,116.7008972,0,0,9.056799889,2.656599999,1,0.356663019,0.9902451
4958,75.24919891,147.628006,112.8787994,0,0,8.291700363,2.640700102,1,0.381108016,1
4958.5,76.86219788,149.7812958,122.9765015,0,0,9.047499657,2.639499903,1,0.406720996,1
4959,78.54499817,150.144104,119.3510971,0,0,8.579299927,2.700400114,1,0.397295982,1
4959.5,76.59860992,139.8307037,116.9462967,0,0,6.648600102,2.647599936,1,0.409664989,1
4960,70.5059967,126.8663025,98.35279846,0,0,7.82280016,2.724499941,1,0.380984008,1
4960.5,66.31069946,117.2244034,99.26779938,0,0,7.871099949,2.710199833,1,0.30845201,0.9290675
4961,63.97280121,116.7055969,78.98079681,0,0,11.17930031,2.712100029,1,0.253638983,0.7922853
4961.5,71.76629639,125.0170898,103.7984009,0,0,22.18689919,2.669899941,1,0.25017798,0.7354599
4962,63.67229843,113.8024979,85.86299896,0,0,14.10669994,2.610800028,1,0.291013002,0.7716772
4962.5,64.43890381,118.0074997,71.6595993,0,0,13.39019966,2.692399979,1,0.239596993,0.7342582
4963,74.50050354,134.3921967,102.972702,0,0,25.76779938,2.720499992,1,0.245627001,0.7815405
4963.5,70.07479858,126.2053986,98.03600311,0,0,11.77130032,2.643899918,1,0.332888991,0.9155189
4964,70.70249939,127.9680023,100.8843994,0,0,8.848899841,2.627099991,1,0.311186999,0.8413768
4964.5,74.97480011,138.8260956,119.2646027,0,0,12.63939953,2.646399975,1,0.316576004,0.8770137
4965,76.41459656,140.743103,132.9833069,0,0,12.12829971,2.648699999,1,0.382060021,1
4965.5,71.68689728,135.0818024,114.1232987,0,0,7.987299919,2.605700016,1,0.394656986,1
4966,76.66609192,142.4454041,132.3253021,0,0,7.672699928,2.666399956,1,0.375420004,1
4966.5,78.42979431,147.3901978,140.2097015,0,0,11.13869953,2.665999889,1,0.386442006,1
4967,72.68180084,128.4855957,126.0442963,0,0,9.596199989,2.609299898,1,0.427033991,1
4967.5,63.52059937,110.3388977,99.05789948,0,0,9.436200142,2.655200005,1,0.411722988,1
4968,62.6086998,104.2710037,91.03170013,0,0,14.41320038,2.756500006,1,0.266952992,0.8765922
4968.5,62.72040176,106.1492996,75.89679718,0,0,30.36400032,2.697400093,1,0.180021986,0.5889347
4969,64.63999939,111.9720001,74.65670013,0,0,25.5529995,2.687000036,1,0.161271989,0.529563
4969.5,64.87220001,115.4962006,86.30329895,0,0,20.61499977,2.655499935,1,0.198936999,0.5891719
4970,72.58339691,124.6395035,114.3887024,0,0,28.21509934,2.671799898,1,0.212147012,0.6412184
4970.5,69.36930084,120.1557007,87.40480042,0,0,14.00010014,2.626499891,1,0.278831005,0.758674
4971,64.01509857,113.6342011,82.38950348,0,0,15.50059986,2.665600061,1,0.232367992,0.6854171
4971.5,70.32959747,120.6018982,97.59989929,0,0,16.01239967,2.660000086,1,0.214561001,0.6339014
4972,64.61699677,111.7552033,82.89820099,0,0,17.96269989,2.650300026,1,0.237808004,0.6817852
4972.5,64.30220032,111.0279007,79.40879822,0,0,13.87660027,2.631400108,1,0.191881001,0.5438437
4973,66.20480347,111.9710007,89.14379883,0,0,29.34729958,2.699599981,1,0.186692998,0.60835
4973.5,64.90129852,112.0457001,85.70939636,0,0,17.82239914,2.648400068,1,0.208162993,0.6044744
4974,66.47480011,112.0466003,89.0535965,0,0,19.93230057,2.663899899,1,0.201884002,0.6062071
