DEPT,ECGR,RD,DTCO,DTSM,RHOB,TNPH
4706,87.10600281,2.429399967,63.50979996,125.8618012,2.70449996,0.185849994
4706.5,114.0807037,4.481599808,53.43849945,94.46029663,2.6881001,0.198785991
4707,132.6038971,7.799900055,56.312603,104.6554031,2.587300062,0.094618999
4707.5,76.12290192,9.861200333,60.56669998,112.198494,2.5631001,0.071419001
4708,81.05149841,7.311500073,70.8030014,120.3024979,2.584800005,0.173160002
4708.5,127.5966034,4.337500095,75.04599762,122.4664002,2.477200031,0.134398997
4709,139.8020935,5.845799923,62.88840103,103.8286896,2.474400044,0.262040019
4709.5,116.691597,16.51169968,63.05480194,103.7837982,2.667500019,0.160774991
4710,125.3780975,19.84830093,69.43720245,112.2987976,2.693100214,0.155726001
4710.5,126.3054962,14.14120007,62.96400452,112.0964966,2.698699951,0.119599998
4711,138.8235016,18.1923008,62.97589874,104.273201,2.664400101,0.121084005
4711.5,109.9940033,20.12000084,63.42510223,104.7284012,2.681200028,0.226193994
4712,140.9685059,21.54409981,64.5951004,111.879097,2.633500099,0.206613004
4712.5,126.4981995,17.19960022,63.83679962,114.7385025,2.857599735,0.188924015
4713,114.1675034,19.65250015,60.40919876,104.3630981,2.877599955,0.263593018
4713.5,111.4095001,22.66419983,59.31720352,104.3572006,2.906800032,0.344781011
4714,31.49620056,29.84000015,61.26280212,101.688797,2.700200081,0.193286985
4714.5,35.55899811,19.80529976,64.24649811,97.99669647,2.538800001,0.190599993
4715,32.13610077,29.34880066,57.10520172,91.76709747,2.521699905,0.135712996
4715.5,31.36429977,62.38349915,62.49439621,103.8391037,2.484699965,0.121091992
4716,31.74099922,102.4934006,61.33420181,113.4048004,2.459500074,0.125337005
4716.5,47.3757019,61.56389999,59.38380051,86.03910065,2.491100073,0.128374994
4717,29.64509964,73.39569855,61.9353981,112.3364029,2.498600006,0.108823992
4717.5,34.29339981,34.00149918,69.48690033,112.8852997,2.500299931,0.087236993
4718,70.63610077,13.61060047,68.00270081,120.0698013,2.581099987,0.151759997
4718.5,69.36769867,18.32530022,72.51080322,105.4048996,2.528100014,0.157117993
4719,82.21859741,30.4715004,68.41100311,113.8976975,2.530800104,0.135537997
4719.5,72.54100037,41.90060043,66.39610291,104.153801,2.517299891,0.188462004
4720,56.19250107,76.06469727,61.34629822,93.81680298,2.556099892,0.112504996
4720.5,49.7643013,85.19139862,61.09469605,112.0859985,2.546999931,0.106815003
4721,66.1065979,61.86750031,64.84059906,103.9147034,2.572900057,0.125198007
4721.5,61.14799881,51.53929901,70.92289734,113.9431992,2.535099983,0.139566004
4722,53.08119965,43.38570023,69.20210266,104.8136978,2.513000011,0.130115002
4722.5,58.2663002,36.83720017,71.48819733,112.2005997,2.562700033,0.112946995
4723,61.36750031,28.66320038,66.27110291,112.7341003,2.687200069,0.128541008
4723.5,83.96749878,17.33040047,62.12979889,104.1920013,2.655100107,0.140676007
4724,100.729599,15.1196003,59.47409439,69.26180267,2.611299992,0.181107998
4724.5,62.66880035,23.04540062,58.97299957,103.0819016,2.483200312,0.15586701
4725,54.61330032,48.33259964,62.27669907,86.23529816,2.504199982,0.108957008
4725.5,63.17490006,99.98989868,62.95729828,95.83699799,2.505300045,0.113008
4726,61.60990143,71.5483017,63.50929642,90.09190369,2.515000105,0.126445994
4726.5,52.31779862,69.93070221,60.4280014,98.21920013,2.485100031,0.114122003
4727,53.0401001,90.39820099,60.85829926,120.0354996,2.349900007,0.122354001
4727.5,48.96070099,103.8756027,56.8105011,105.1144104,2.492199898,0.119199
4728,48.49950028,190.6665039,68.92639923,125.2093964,2.443100214,0.137730002
4728.5,34.85689926,505.3125916,63.165905,97.94229889,2.453700066,0.138385996
4729,42.35469818,375.978302,68.33049774,101.4695969,2.442399979,0.095441997
4729.5,45.9056015,128.8609924,65.66840363,105.0117035,2.538399935,0.105599001
4730,44.57550049,63.66659927,66.96700287,111.0411987,2.400599957,0.136480004
4730.5,18.62969971,100.990799,69.01450348,96.70330048,2.468899965,0.134642005
4731,12.28950024,274.9104919,57.48680115,89.76580048,2.373600006,0.091812
4731.5,15.82719994,187.0350037,64.3565979,105.4330978,2.47300005,0.077460997
4732,26.06480026,56.11869812,65.08860016,128.0776062,2.531800032,0.117018007
4732.5,28.16670036,19.63050079,80.27960205,151.1316071,2.663399935,0.183521003
4733,19.56439972,4.629899979,76.8381958,146.9665985,2.916500092,0.456869006
4733.5,24.86759949,4.11619997,74.18280029,147.7987061,2.897000074,0.526358962
4734,20.3470993,4.293300152,72.26999664,140.7084961,2.84800005,0.516196013
4734.5,19.36440086,4.006400108,76.90880585,149.7102051,2.739000082,0.510879993
4735,22.24900055,3.22420001,77.94330597,149.1040955,2.625799894,0.509045959
4735.5,23.42860031,2.677000046,72.69419861,142.5960999,2.703999996,0.504163027
4736,24.35810089,2.59739995,71.44719696,142.4597015,2.825000048,0.493764013
4736.5,27.4734993,2.425699949,84.27919769,163.2478943,2.849900007,0.476624996
4737,33.55870056,2.033299923,84.40599823,166.5670929,2.830199957,0.501357973
4737.5,38.57009888,1.921499968,86.4240036,165.7662964,2.713099957,0.461859018
4738,40.22660065,1.90929997,82.47789002,155.9810028,2.738600016,0.473324001
4738.5,42.71889877,2.019099951,82.05599976,161.2046051,2.778899908,0.402629018
4739,40.59899902,2.752199888,78.79309082,141.2021942,2.701100111,0.350511015
4739.5,20.86300087,8.322699547,56.81240082,111.8443985,2.743299961,0.276427001
4740,11.6505003,37.82580185,52.77209854,104.1043015,2.734699965,0.195358008
4740.5,9.656999588,40.99909973,58.50900269,104.0133896,2.738899946,0.199932993
4741,21.54899979,28.89170075,57.16220093,104.3146057,2.772699833,0.228087008
4741.5,17.56369972,15.82120037,58.88080216,106.2916031,2.743700028,0.255066007
4742,11.54609966,14.33199978,59.7519989,111.530098,2.717600107,0.271026015
4742.5,21.99270058,14.88160038,60.38740158,106.6727982,2.665999889,0.230874002
4743,11.98040009,22.93580055,60.34619904,110.9143982,2.709000111,0.245841011
4743.5,10.22089958,64.98480225,60.36530304,111.4738007,2.813699961,0.208244994
4744,11.29489994,97.38950348,60.43440247,112.6079025,2.763000011,0.216023013
4744.5,14.36050034,91.35590363,62.75590134,119.308403,2.680500031,0.233752996
4745,13.4449997,54.87730026,69.25270081,126.0279999,2.619199991,0.273763001
4745.5,14.15149975,39.19689941,74.66950226,131.1226044,2.626899958,0.294748008
4746,12.73929977,47.32180023,76.72840118,133.277298,2.568500042,0.29806602
4746.5,11.53549957,81.48239899,74.64129639,133.858902,2.613600016,0.312094003
4747,10.64480019,90.74849701,71.35520172,134.8726959,2.598999977,0.319316983
4747.5,10.19690037,26.06489945,75.24939728,147.7276001,2.651900053,0.350713015
4748,31.47550011,7.347199917,86.48390961,160.7942047,2.609499931,0.465201974
4748.5,50.7798996,4.139999867,85.32099915,156.9877014,2.554899931,0.548017979
4749,40.48310089,4.077700138,84.42769623,157.3327942,2.578700066,0.569875956
4749.5,21.12330055,3.642800093,83.4885025,157.1401978,2.665100098,0.573895991
4750,22.5468998,1.727699995,84.50640106,158.8251038,2.963500023,0.561304987
4750.5,21.5435009,1.116899967,84.91159821,165.4203949,2.700500011,0.538525999
4751,20.54000092,1.098500013,83.69680023,162.661499,2.622400045,0.550606966
4751.5,24.09830093,1.053900003,87.59660339,167.6477051,2.717700005,0.564584017
4752,26.47260094,1.00759995,87.96669769,168.0496063,2.704600096,0.544911981
4752.5,21.24020004,0.985499978,86.08999634,165.9017029,2.704600096,0.541909993
4753,22.84460068,0.953299999,87.14679718,162.5980988,2.707999945,0.562224984
4753.5,17.72599983,1.027400017,80.83869934,156.5690002,2.68659997,0.545700014
4754,21.06550026,1.132200003,80.23300171,156.491806,2.696899891,0.51630199
4754.5,26.54920006,1.038100004,88.82730103,173.3890991,2.612600088,0.535395026
4755,28.77949905,0.92900002,85.87799835,166.8789978,2.645200014,0.544023037
4755.5,32.65169907,0.939400017,86.82530212,169.0984039,2.57310009,0.532841981
4756,37.48939896,0.799000025,88.25779724,168.5677948,2.598099947,0.558144987
4756.5,41.20029831,0.72359997,90.66449738,176.219101,2.358500004,0.534518004
4757,49.95439911,0.814400017,92.53600311,184.5354004,2.190900087,0.521703005
4757.5,47.97589874,0.807699978,104.9039002,192.078598,2.269200087,0.51543498
4758,43.93880081,0.804199994,98.71820068,177.1152954,2.412699938,0.509944022
4758.5,34.5658989,0.939999998,100.4561997,193.5187988,2.116600037,0.516865969
4759,17.51210022,1.181800008,82.96800232,157.4877014,2.308000088,0.494394988
4759.5,9.176199913,2.112999916,63.2220993,120.2126007,2.637000084,0.419883996
4760,11.36970043,6.571700096,66.48179627,119.3990021,2.663599968,0.320423007
4760.5,10.61100006,16.22120094,61.31629944,110.3784027,2.668200016,0.292339981
4761,9.176199913,35.69350052,54.54339981,87.51090241,2.688299894,0.263797998
4761.5,8.460300446,93.52739716,55.43529511,93.4559021,2.601399899,0.240023002
4762,7.734399796,200.675705,52.77140045,96.55020142,2.664400101,0.244184002
4762.5,7.816800118,205.3491974,55.24720001,103.9859009,2.684299946,0.243850991
4763,6.616600037,96.8690033,58.49670029,95.9240036,2.631599903,0.237886995
4763.5,7.237299919,62.96379852,56.47180176,103.1222,2.512599945,0.245926991
4764,6.732500076,81.55449677,53.1977005,97.56600189,2.730200052,0.222994998
4764.5,9.095499992,118.4964981,55.45130158,104.0417938,2.744699955,0.239077002
4765,7.843200207,118.7921982,56.54589844,117.9497986,2.507699966,0.243285999
4765.5,7.057300091,108.9313965,58.87080002,120.0706024,2.588700056,0.246648014
4766,5.377099991,99.09660339,58.70669937,120.8598099,2.563499928,0.243845001
4766.5,5.547299862,82.53299713,58.66770172,119.0042038,2.717299938,0.242451996
4767,8.533200264,33.99340057,61.33269882,114.8095017,2.674099922,0.256058008
4767.5,15.02009964,10.30500031,68.63569641,121.8879013,2.625,0.348188013
4768,26.4265995,5.243199825,82.42440033,155.9407044,2.41079998,0.430558026
4768.5,60.30580139,3.722500086,93.05590057,176.313797,2.382200003,0.496206999
4769,106.4420013,4.138400078,89.81590271,169.5853119,2.448999882,0.487592012
4769.5,105.492897,4.560400009,79.27880096,147.019104,2.575200081,0.350154996
4770,104.5057983,4.689599991,83.68470001,153.8059998,2.44659996,0.333153993
4770.5,76.6832962,5.15899992,79.38580322,152.9759979,2.503099918,0.347356975
4771,46.54940033,3.351099968,83.97499847,158.3027954,2.485100031,0.419653028
4771.5,40.63700104,2.593600035,81.98880005,157.0091858,2.591700077,0.55644697
4772,43.02220154,2.771600008,82.60340118,154.3446045,2.569999933,0.576035976
4772.5,50.08300018,3.114700079,77.43099976,131.3677063,2.60710001,0.555656016
4773,43.59799957,3.932199955,74.54229736,148.1817017,2.38409996,0.504489005
4773.5,41.69589996,6.640999794,76.72229767,148.3430023,2.502000094,0.388852
4774,43.00650024,7.372499943,77.72059631,147.7478027,2.575599909,0.406608999
4774.5,62.93439865,4.311600208,81.10659027,145.2881012,2.530800104,0.502650976
4775,61.48849869,3.638000011,84.51859283,154.5792084,2.538599968,0.452949971
4775.5,39.30559921,2.843699932,87.98381043,166.5942993,2.394399881,0.472925007
4776,39.49470139,2.708899975,82.91339874,157.9898987,2.470799923,0.539089024
4776.5,26.98859978,3.130199909,73.44080353,132.1282959,2.527299881,0.549193025
4777,13.63640022,4.347300053,60.97140122,113.4842987,2.677200079,0.510955036
4777.5,14.47239971,11.74779987,58.34690094,111.9480057,2.706399918,0.443251997
4778,15.90859985,29.54820061,59.14590073,102.6801987,2.665400028,0.33652401
4778.5,16.8010006,47.08909988,56.37239838,96.32520294,2.660599947,0.329512
4779,19.43169975,94.02940369,52.31399918,104.2139969,2.724600077,0.328754991
4779.5,16.79360008,177.9326019,53.42149735,94.60440064,2.73939991,0.297039002
4780,18.05920029,215.5077057,52.58710098,92.8934021,2.732000113,0.254363984
4780.5,17.28310013,122.2740021,54.68880081,96.41819763,2.549799919,0.246774003
4781,17.30780029,133.3096924,52.33589935,93.09360504,2.774399996,0.247241989
4781.5,19.72480011,132.6997986,49.98049545,92.42169952,2.733400106,0.242753997
4782,19.02260017,108.4797974,52.36500168,94.63359833,2.759000063,0.24000299
4782.5,18.54770088,83.16739655,56.10509872,103.7973023,2.737099886,0.247982994
4783,18.21179962,149.820694,47.58470154,96.23940277,2.631799936,0.260858983
4783.5,18.47240067,340.7688904,50.6985054,89.93530273,2.5546,0.257676989
4784,16.82029915,708.6057129,51.44219971,88.17610169,2.559900045,0.261640996
4784.5,18.51600075,589.3223877,47.90439987,84.20279694,2.453500032,0.258397996
4785,17.97699928,535.7802734,46.48360062,90.27629852,2.094399929,0.240582004
4785.5,19.54789925,796.3026123,52.19820023,90.62580109,1.890100002,0.239629999
4786,17.6704998,820.6702271,42.79299927,85.0118103,1.990399957,0.261326999
4786.5,15.99800015,1050.812134,49.07089996,95.44080353,2.170900106,0.267446995
4787,17.94549942,1552.880371,61.57479858,86.86199951,1.651800036,0.280809999
4787.5,16.98839951,1296.93689,54.85609818,77.01519775,1.963799954,0.270659
4788,16.3404007,418.6026001,56.4897995,112.7471008,2.453000069,0.277628988
4788.5,17.10759926,327.156311,54.40139771,90.29129791,2.325000048,0.282148987
4789,19.27949905,288.7236023,52.9992981,114.1666031,2.645999908,0.265208006
4789.5,18.47240067,178.1842041,66.76180267,112.4891968,1.944300056,0.257059991
4790,19.07480049,96.6434021,55.19580078,86.66159821,1.926599979,0.241214007
4790.5,15.58590031,32.80939865,61.00570297,126.2705002,2.508100033,0.237282008
4791,17.17300034,20.49950028,71.96970367,135.0818939,2.723400116,0.228992999
4791.5,26.98600006,5.540800095,74.91279602,139.8058014,2.646100044,0.282271981
4792,46.98590088,3.98210001,80.25610352,153.9945984,2.663800001,0.336557984
4792.5,23.3939991,3.453500032,69.98670197,133.3406067,2.590600014,0.399711013
4793,22.96069908,5.738800049,66.0102005,123.1718979,2.620800018,0.360010982
4793.5,22.52739906,16.6480999,68.47810364,120.4269028,2.668200016,0.299270004
4794,22.80120087,20.61910057,66.94989777,123.4146957,2.6868999,0.264337987
4794.5,22.53280067,17.43379974,63.32360077,111.8141022,2.716700077,0.277833998
4795,22.34390068,22.24970055,65.28320313,113.1411896,2.746599913,0.290941
4795.5,20.62789917,24.51980019,61.44670105,130.7669983,2.59010005,0.281823993
4796,23.78109932,18.8029995,61.33620071,112.4991074,2.708199978,0.273669004
4796.5,24.75839996,14.86680031,65.88939667,113.6037979,2.701600075,0.279606998
4797,45.0984993,17.56690025,78.22200012,133.1566925,2.656300068,0.27592501
4797.5,99.20819855,18.10000038,73.51709747,127.9749985,2.51789999,0.273146004
4798,46.8431015,6.569099903,68.63670349,148.6425934,2.555599928,0.306829006
4798.5,29.76860046,8.205200195,68.40609741,126.3732987,2.585099936,0.319833994
4799,30.40839958,16.50760078,67.28859711,132.670105,2.325299978,0.284491986
4799.5,19.66640091,25.49300003,62.91239929,131.8175049,2.670599937,0.274479985
4800,20.26259995,27.60099983,61.08380127,119.7330017,2.703299999,0.28263101
4800.5,19.7901001,36.2989006,64.42070007,122.7682037,2.707000017,0.26137501
4801,19.76580048,25.84959984,64.6384964,122.2770004,2.704999924,0.271935999
4801.5,20.61079979,12.62419987,64.3391037,123.6626892,2.702300072,0.273104996
4802,23.94210053,20.33589935,60.30950546,118.6919022,2.702800036,0.28065902
4802.5,23.36840057,19.46249962,61.29269791,120.8220978,2.78640008,0.281509996
4803,24.47459984,23.55890083,60.7655983,118.8570023,2.764100075,0.252322018
4803.5,22.28499985,26.0366993,60.70640183,118.9251022,2.797600031,0.228659004
4804,23.75320053,25.53440094,60.69960022,115.0728989,2.799099922,0.225536004
4804.5,23.59589958,27.90270042,60.66759872,123.2406006,2.788899899,0.224840999
4805,20.9741993,25.13419914,62.32689667,120.0602036,2.735100031,0.251278013
4805.5,20.74239922,18.76169968,62.87889862,121.723999,2.719799995,0.269041985
4806,26.69319916,17.31769943,59.99449921,105.5054016,2.691999912,0.264598012
4806.5,109.078598,17.1140995,80.16169739,140.9272003,2.576999903,0.238636002
4807,104.1903,4.636000156,94.88210297,193.658905,2.140799999,0.249090999
4807.5,54.49769974,2.703099966,74.72570801,135.508606,2.089999914,0.399942011
4808,32.07540131,3.071899891,66.52010346,127.1651993,2.67140007,0.464623004
4808.5,20.73730087,5.365099907,68.48809815,130.7778015,2.708400011,0.393885016
4809,18.71660042,7.256599903,67.66860199,125.3604965,2.71690011,0.356427014
4809.5,18.45459938,8.318200111,67.65059662,128.2106018,2.711699963,0.36213699
4810,16.69799995,11.53689957,63.16490173,122.6717072,2.708300114,0.324840009
4810.5,17.19739914,12.1949997,65.5042038,124.7862015,2.72939992,0.324809998
4811,17.69680023,12.31840038,68.40399933,126.5730972,2.666599989,0.329039007
4811.5,16.86940002,10.87199974,64.98680115,123.4392014,2.706399918,0.321451992
4812,17.30430031,10.05379963,58.53229904,113.8376007,2.739900112,0.322678
4812.5,22.39080048,11.32660008,54.69739914,106.5586929,2.770200014,0.290872008
4813,23.4375,20.29030037,56.87950134,106.1869049,2.802999973,0.282454997
4813.5,19.15999985,27.62649918,60.34999847,112.2545929,2.788500071,0.261201978
4814,18.15430069,18.70140076,63.12369919,119.9216003,2.766799688,0.271158993
4814.5,19.66329956,12.55150032,62.36999893,122.8438034,2.719399929,0.271335006
4815,23.42499924,16.55680084,70.50279999,125.592598,2.662699938,0.286006004
4815.5,66.89089966,11.95390034,85.88590241,169.4282837,2.487400055,0.315261006
4816,45.60329819,5.18389988,91.70200348,176.0164948,2.505899906,0.296429008
4816.5,36.67169952,3.210599899,83.57420349,165.3963013,2.48390007,0.344808996
4817,28.74729919,3.774800062,76.41990662,141.4660034,2.426199913,0.432532013
4817.5,35.09149933,5.640200138,58.62720108,133.9725952,2.488800049,0.354198009
4818,68.72380066,8.402000427,80.57869721,173.752594,2.482500076,0.331337005
4818.5,53.83340073,7.110499859,69.87580109,159.2765961,2.577800036,0.336204976
4819,83.64790344,3.250400066,86.62020111,158.7898102,2.538100004,0.439752996
4819.5,88.584198,2.258300066,85.14459992,161.0726166,2.686000109,0.380998999
4820,88.67379761,1.981999993,89.60970306,164.8273926,2.693799973,0.396357
4820.5,75.33390045,1.540599942,81.44000244,160.4931946,2.709399939,0.403541982
4821,54.01860046,1.29400003,70.80529785,141.2306061,2.681999922,0.376850992
4821.5,87.09780121,1.328400016,90.78209686,161.9557037,2.686399937,0.316367
4822,38.05879974,1.22210002,80.30370331,147.690094,2.685199976,0.291581988
4822.5,30.34429932,1.175099969,71.52749634,134.262497,2.656300068,0.382290989
4823,89.91220093,1.623999953,82.39019775,145.6087036,2.564399958,0.348805994
4823.5,86.4332962,2.34710002,72.54180145,133.6793976,2.53640008,0.341293991
4824,148.1208954,3.4296,84.69229889,166.5028076,2.614099979,0.307752997
4824.5,110.469101,3.635999918,95.0986023,183.7059937,2.618200064,0.255452007
4825,67.58139801,2.719199896,66.49359894,118.6220017,2.572099924,0.309060991
4825.5,88.52929688,3.950900078,69.17669678,118.012001,2.514199972,0.341646016
4826,82.04650116,11.77219963,70.97769928,127.5709992,2.536200047,0.184552997
4826.5,109.1595001,9.247099876,78.4992981,141.4687958,2.587599993,0.206921995
4827,102.7029038,6.242199898,80.35399628,148.7411041,2.612699986,0.262288004
4827.5,105.2297974,4.081299782,83.6940918,152.7471924,2.568200111,0.297387004
4828,88.26080322,3.57220006,79.50140381,141.709198,2.608999968,0.264492005
4828.5,106.114502,3.78760004,84.40859985,153.9501038,2.638099909,0.316684008
4829,96.10079956,4.266300201,81.72190094,147.684906,2.633899927,0.366862983
4829.5,104.5446014,4.144899845,76.81169891,129.3220978,2.617399931,0.364150018
4830,40.04230118,4.492499828,72.39980316,113.2177963,2.60439992,0.336416006
4830.5,42.06330109,5.624100208,78.02739716,125.9062042,2.565500021,0.222395986
4831,83.93099976,5.315700054,72.42710114,117.8772965,2.458699942,0.144749999
4831.5,74.10739899,6.003600121,73.55419922,125.9806976,2.394500017,0.245669991
4832,113.0526962,6.416999817,89.49649811,163.6042938,2.413500071,0.221534997
4832.5,114.7957993,4.008100033,79.4763031,158.1573181,2.597300053,0.191753998
4833,80.18900299,2.917700052,83.14499664,152.7138062,2.571199894,0.344222993
4833.5,24.01490021,2.909699917,73.64749908,133.3643036,2.655800104,0.380952001
4834,17.72290039,3.849999905,72.51540375,132.6820068,2.550400019,0.387657017
4834.5,20.87059975,5.334199905,68.4858017,129.1663971,2.618299961,0.350847006
4835,16.24880028,9.347200394,68.27510071,131.7548065,2.611900091,0.325130016
4835.5,14.85420036,8.205800057,71.67919922,129.3009033,2.640599966,0.310902
4836,16.60840035,7.493999958,69.11119843,132.6911926,2.658699989,0.324576974
4836.5,15.62580013,7.264800072,71.28350067,135.4458008,2.615700007,0.359761
4837,16.86650085,7.200300217,70.79620361,134.1515961,2.638200045,0.339911997
4837.5,17.78149986,7.252699852,68.31020355,130.7561035,2.635900021,0.329105973
4838,16.91519928,10.49979973,69.72350311,134.9031067,2.598599911,0.32437402
4838.5,32.53499985,8.760100365,77.13809204,143.1723023,2.583400011,0.365512997
4839,28.49530029,5.515699863,75.15319824,141.5570068,2.605400085,0.413352996
4839.5,40.37779999,3.949199915,76.71779633,141.3164978,2.605900049,0.434846997
4840,25.16040039,3.597300053,72.70220184,136.8708038,2.611900091,0.415024996
4840.5,27.29210091,3.65260005,71.3022995,134.7653046,2.645600081,0.414984018
4841,27.65089989,4.357600212,71.2594986,134.8040009,2.669100046,0.36492002
4841.5,28.52199936,5.72300005,71.05539703,132.1654053,2.631400108,0.357069016
4842,26.46990013,6.948299885,70.21050263,129.8798065,2.566699982,0.336917996
4842.5,27.40329933,6.271999836,70.78939819,132.2510071,2.636800051,0.311840981
4843,21.49819946,6.35160017,70.34049988,128.8598938,2.648999929,0.332174003
4843.5,26.75399971,7.668900013,74.53040314,130.2834015,2.673799992,0.328189015
4844,39.47610092,5.831200123,70.78739929,133.4671936,2.655400038,0.295846015
4844.5,67.59899902,4.072199822,65.13639832,141.5355072,2.634900093,0.311194003
4845,85.4865036,2.522000074,78.47419739,155.8161011,2.631400108,0.341257006
4845.5,93.24890137,1.764000058,89.76650238,174.5859985,2.628599882,0.338207007
4846,89.91539764,1.417000055,75.47820282,155.6587982,2.433500052,0.40911597
4846.5,79.62400055,1.378000021,69.20809937,131.5455933,2.591399908,0.444598019
4847,60.10110092,1.423400044,67.209198,125.6772995,2.701800108,0.415107012
4847.5,20.57099915,1.753299952,67.38619995,125.2341003,2.694600105,0.358419985
4848,22.27890015,2.487200022,67.24220276,126.0531998,2.697999954,0.281011015
4848.5,23.98670006,3.580899954,66.60990143,125.9222031,2.603100061,0.232914999
4849,20.53949928,4.648200035,66.53430176,124.719101,2.609200001,0.245191991
4849.5,21.00819969,6.43200016,66.38780212,124.8230972,2.624599934,0.28747499
4850,22.47850037,7.873000145,65.13020325,121.7054977,2.526599884,0.283701986
4850.5,21.92009926,8.545200348,64.71859741,112.0990982,2.565000057,0.281172007
4851,23.57579994,8.225199699,65.34870148,130.2082977,2.620899916,0.275874019
4851.5,24.35659981,8.779999733,59.29000092,113.2126007,2.813199997,0.282959014
4852,22.55089951,10.05490017,63.04399872,113.9950028,2.735500097,0.269948989
4852.5,21.24399948,9.461600304,59.47480011,112.3475952,2.690900087,0.259218991
4853,22.69989967,10.38759995,60.89649963,119.8750992,2.66689992,0.266398996
4853.5,22.13969994,10.59420013,61.70679855,115.2333984,2.681400061,0.269721001
4854,21.6345005,9.466400147,63.42350006,121.263298,2.60890007,0.270691991
4854.5,22.66650009,9.020400047,66.98110199,134.1752014,2.711400032,0.276733011
4855,57.12080002,7.628799915,92.36840057,168.1437988,2.694000006,0.301881999
4855.5,68.67900085,2.72939992,98.08509064,186.9277039,2.555799961,0.445987016
4856,69.104599,1.439299941,100.3162003,189.6643066,2.571199894,0.471456975
4856.5,64.95559692,1.094699979,95.44889832,183.8860016,2.653600216,0.473067015
4857,52.21419907,1.025200009,93.96949768,177.8527985,2.650000095,0.462697983
4857.5,53.34749985,1.112100005,93.57920075,176.7250061,2.640899897,0.481501997
4858,47.49720001,1.220399976,89.4539032,157.3656006,2.521899939,0.480728984
4858.5,45.83929825,1.708600044,76.59719849,140.2563019,2.432899952,0.387647033
4859,47.04589844,2.451299906,61.32769775,163.6369934,2.669100046,0.399403989
4859.5,82.59770203,2.073999882,76.1269989,234.8664856,1.651299954,0.487197012
4860,74.03679657,1.527899981,104.522789,234.8639069,2.114700079,0.441870004
4860.5,78.46600342,1.087700009,94.80249786,167.6888886,2.327300072,0.458814025
4861,86.3227005,0.92750001,97.49189758,184.2830048,1.934900045,0.454272002
4861.5,87.08959961,1.064499974,98.28959656,194.4636993,1.888299942,0.427574992
4862,82.03440094,1.177800059,94.50421143,196.7839966,1.898499966,0.462296993
4862.5,82.0739975,1.128700018,106.4749985,214.4156952,1.791399956,0.463089973
4863,80.82749939,1.095100045,110.3189011,220.0144959,2.028300047,0.46341598
4863.5,80.62239838,1.101699948,100.4620056,191.1931,2.373500109,0.438306004
4864,72.71369934,1.086799979,91.36170197,178.9129944,2.597800016,0.421442986
4864.5,75.83249664,1.043599963,101.2758026,203.170105,2.700200081,0.410619021
4865,82.70050049,1.037299991,101.2236023,200.407196,2.251100063,0.424672991
4865.5,83.31340027,1.050699949,96.33539581,192.6363068,2.663399935,0.485959023
4866,80.16970062,1.042000055,93.53769684,191.9797058,2.667999983,0.446262002
4866.5,86.58280182,1.036499977,96.62950134,195.2476044,2.622100115,0.43739602
4867,90.71700287,1.030799985,92.43160248,175.7619934,2.564699888,0.455686986
4867.5,91.646698,1.005399942,79.91088867,175.9924011,2.049599886,0.458765
4868,90.26599884,0.94569999,122.7910004,166.376709,1.54400003,0.469556004
4868.5,94.41049957,0.934499979,179.5614014,220.3101044,1.525400043,0.479196012
4869,98.55500031,1.093999982,98.40029907,191.7064056,1.69509995,0.477507025
4869.5,96.38670349,1.277899981,92.30539703,169.9539948,2.270299912,0.487762988
4870,93.81759644,1.476400018,92.43160248,174.4078064,2.706199884,0.529920995
4870.5,106.2817001,1.406000018,95.14859772,192.9520111,2.713700056,0.506591976
4871,114.9353027,1.184900045,97.3500061,192.1535034,2.669199944,0.505792022
4871.5,111.1155014,1.00059998,94.96440125,189.227005,2.678299904,0.48842603
4872,107.986702,0.946699977,93.09519959,186.8990021,2.680900097,0.474049002
4872.5,101.8960037,0.92110002,91.12750244,184.9772034,2.634599924,0.478260994
4873,99.01409912,0.884599984,91.1917038,182.4644928,2.698199987,0.471260995
4873.5,92.62989807,0.91839999,80.53900147,155.7698059,2.60010004,0.469567984
4874,73.89150238,1.139999986,65.41840363,131.1631012,2.524300098,0.423364997
4874.5,39.69229889,2.04460001,65.2594986,122.9412003,2.600399971,0.284171015
4875,43.6310997,3.401000023,70.41660309,122.4608994,2.669899941,0.198050991
4875.5,42.1548996,3.635799885,64.15019989,123.711998,2.652299881,0.215233997
4876,37.24250031,4.195099831,56.71969605,123.2652969,2.621999979,0.272859007
4876.5,39.56330109,3.843899965,59.35489655,127.7180023,2.60710001,0.239519998
4877,40.17150116,3.126600027,64.30259705,125.3724976,2.609100103,0.268523991
4877.5,39.00180054,2.897799969,61.9067955,126.802803,2.606899977,0.301862001
4878,47.43009949,2.865999937,71.62159729,140.2062073,2.603199959,0.347274005
4878.5,41.42779923,2.745399952,74.66390228,131.0355072,2.619899988,0.352966011
4879,40.16070175,2.736700058,64.51210022,128.9756012,2.626499891,0.309547007
4879.5,42.3742981,2.816999912,70.74279785,130.3518066,2.589600086,0.301247001
4880,41.41040039,3.00180006,63.89229965,126.4256973,2.6329,0.338382989
4880.5,37.37080002,3.268899918,56.52980042,123.4729004,2.596299887,0.34632802
4881,33.50350189,3.523499966,58.78990173,114.0213089,2.631200314,0.324189991
