DEPT,RHOB,TNPH,ECGR,RD,DTCO,DTSM
4569.5,2.542000055,0.321525991,145.347702,1.222300053,96.26200104,183.9394074
4570,2.556899786,0.305776984,152.1475067,1.279199958,93.5074997,183.3090057
4570.5,2.5546,0.322596014,141.7863007,1.487300038,93.13680267,180.4813995
4571,2.564699888,0.285569996,136.4105988,1.487200022,91.9673996,176.9264984
4571.5,2.570600033,0.293265998,129.8777008,1.591400027,91.20809937,174.0088043
4572,2.576400042,0.302352011,133.9028015,1.56949997,90.79969788,172.8672943
4572.5,2.561500073,0.284680992,137.0800018,1.568899989,91.26380158,172.6856995
4573,2.568000078,0.298431993,128.9734955,1.586300015,90.13240051,175.8618927
4573.5,2.564800024,0.307200998,134.470993,1.553200007,90.72519684,174.0675201
4574,2.578200102,0.275436997,125.9265976,1.729900003,85.27489471,160.4402008
4574.5,2.871099949,0.263426006,89.63629913,2.374900103,80.01290131,160.4757996
4575,2.570300102,0.312162995,133.7348023,1.974699974,92.29759979,177.165802
4575.5,2.572799921,0.313412011,133.7552948,1.522799969,93.30660248,178.3717957
4576,2.556400061,0.285207003,140.0196991,1.417899966,93.24710083,179.1831055
4576.5,2.573600054,0.302670986,135.4624939,1.39470005,93.22161102,182.1065979
4577,2.563600063,0.287826985,129.6936951,1.460700035,92.98519898,179.5798035
4577.5,2.568700314,0.294134021,127.1632004,1.626000047,90.96350098,174.5769196
4578,2.575299978,0.305617988,130.2568054,1.71420002,92.53600311,174.6548004
4578.5,2.573400021,0.300779998,131.8925018,1.756299973,93.04229736,173.7243958
4579,2.542700052,0.318307012,130.5446014,1.873999953,93.84410095,177.4418945
4579.5,2.5552001,0.331236988,132.5558929,1.680400014,93.54779816,181.5877991
4580,2.547600031,0.298415005,142.1414032,1.446699977,94.13069916,178.4270935
4580.5,2.550199986,0.284081996,130.6678925,1.310400009,93.52189636,178.9566956
4581,2.549400091,0.298036009,128.2335968,1.418400049,93.19599915,172.7419891
4581.5,2.556499958,0.282559991,133.464798,1.61500001,93.93479919,179.2684021
4582,2.565399885,0.307612002,139.514801,1.649299979,91.63959503,175.1629028
4582.5,2.576900005,0.334394008,130.9539948,1.823400021,92.06710053,171.861908
4583,2.574700117,0.306654006,129.4116974,1.398200035,93.66529846,177.047699
4583.5,2.546299934,0.308789998,138.1976013,1.358700037,93.67870331,177.4331207
4584,2.5552001,0.315349996,135.9963074,1.472300053,91.56759644,172.1312103
4584.5,2.574599981,0.280633003,129.136795,1.484099984,93.04710388,178.5384979
4585,2.577800036,0.330647022,141.3484955,1.680799961,93.61450958,180.8370056
4585.5,2.558700085,0.321763009,134.1307068,1.755800009,95.82050324,184.4553986
4586,2.541300058,0.315205991,137.6107025,1.399099946,95.11260986,187.2440033
4586.5,2.581099987,0.311075985,137.9210053,1.239500046,95.15640259,185.6116028
4587,2.542900085,0.339492977,136.8061981,1.277999997,97.1871109,186.3385925
4587.5,2.53730011,0.315135002,151.7725983,1.373800039,96.57420349,193.0570068
4588,2.542900085,0.315575004,150.793396,1.342499971,96.91470337,187.2420807
4588.5,2.549299955,0.302026987,143.0496063,1.498299956,97.71959686,193.2167053
4589,2.538399935,0.325430989,142.8578949,1.416399956,96.62460327,194.2528992
4589.5,2.554500103,0.31517899,136.429306,1.289499998,96.77100372,190.379303
4590,2.540999889,0.310112,139.2958069,1.55309999,97.57479858,199.6150971
4590.5,2.551800013,0.344087988,138.5258026,1.538100004,98.75510407,197.032898
4591,2.574199915,0.322842002,140.6320038,1.654199958,96.06960297,185.4286041
4591.5,2.58100009,0.333426029,143.2478027,1.370499969,97.85199738,185.440506
4592,2.62319994,0.330140978,137.9559937,1.607300043,97.23729706,191.1727142
4592.5,2.568700314,0.311118007,147.9942932,1.540899992,98.58660126,201.1909943
4593,2.558000088,0.336771011,143.919693,1.292999983,98.55050659,189.616394
4593.5,2.595700026,0.311417997,136.4877014,1.242599964,90.24739838,182.1647034
4594,2.755300045,0.309861004,115.9709015,1.208400011,90.64279938,181.8311005
4594.5,2.580600023,0.309112996,133.5906067,1.271999955,96.94599915,186.5601044
4595,2.557600021,0.314463019,132.4757996,1.651900053,96.07891083,183.0491028
4595.5,2.53399992,0.311154008,139.8231049,1.486299992,96.37380219,187.1371002
4596,2.555000067,0.295356989,138.7897034,1.401299954,97.04889679,181.7474976
4596.5,2.588900089,0.301263988,125.3159027,1.547399998,91.80410004,179.3842011
4597,2.548799992,0.311249018,143.608902,1.306100011,95.54410553,183.8878937
4597.5,2.55250001,0.325070977,139.0263977,1.558799982,94.39019775,180.2563019
4598,2.563299894,0.305317015,147.2863007,1.83220005,93.90589905,181.1430969
4598.5,2.555099964,0.30183202,135.383606,1.519199967,94.15920258,179.0451965
4599,2.556499958,0.295121998,137.5787048,1.392500043,92.88420868,176.750885
4599.5,2.592499971,0.279852003,128.9143982,1.436100006,90.17720032,168.7541962
4600,2.562200069,0.296705008,127.9302979,1.753900051,94.83950043,184.8265076
4600.5,2.542000055,0.30478099,139.4949951,1.90320003,93.09210205,177.4140015
4601,2.541800022,0.313145995,142.9873962,1.799999952,95.10709381,175.3287811
4601.5,2.549999952,0.305126995,136.5305023,2.726099968,88.6157074,170.9006958
4602,2.6329,0.258931994,115.5886002,2.805599928,93.08350372,174.0066071
4602.5,2.545399904,0.302327007,139.5863037,2.053900003,94.96510315,179.2288055
4603,2.555799961,0.284020007,130.690094,1.736400008,93.63359833,184.1307068
4603.5,2.585700035,0.292656004,128.2608032,1.774700046,91.43619537,176.0196991
4604,2.573199987,0.301997006,121.5877991,1.833299995,89.70570374,173.4785004
4604.5,2.691600084,0.283115,110.009697,1.849900007,91.68440247,177.7230988
4605,2.548599958,0.293597996,128.1620941,1.449900031,95.65709686,184.5575104
4605.5,2.595099926,0.315376997,136.0569,1.470900059,92.60939789,180.5780029
4606,2.583899975,0.296278,123.5130005,1.793400049,94.17819214,182.9622955
4606.5,2.55189991,0.336203009,140.8565064,1.289800048,96.15100098,188.2344055
4607,2.64109993,0.300471991,121.0540009,1.43809998,88.71389771,174.813385
4607.5,2.611099958,0.273768008,127.3877029,1.32190001,94.52929688,179.0115051
4608,2.560100079,0.32438001,137.5146027,1.562600017,93.43090057,179.5563965
4608.5,2.575299978,0.298000991,130.0267029,1.361600041,93.12930298,182.7888947
4609,2.551599979,0.351740986,134.1578064,1.320899963,93.93419647,182.7769013
4609.5,2.550100088,0.333130002,140.4445953,1.531200051,93.80979919,180.8455048
4610,2.570199966,0.321258992,128.7761993,1.755499959,92.55279541,180.0462799
4610.5,2.559400082,0.306252986,139.5888062,1.422700048,93.74160004,177.8488007
4611,2.568300009,0.313322991,134.9273071,1.273100019,93.61769867,177.4698944
4611.5,2.563699961,0.298209995,135.826294,1.601300001,93.10949707,173.0659027
4612,2.572499991,0.314051986,136.243103,1.733899951,94.06739807,184.4020996
4612.5,2.575700045,0.311639994,136.1260071,1.702700019,95.61519623,184.1985016
4613,2.541699886,0.318646997,139.8748932,1.637699962,95.56140137,187.9671936
4613.5,2.558599949,0.316774994,139.3988953,1.349599958,93.9788971,184.3990936
4614,2.558199883,0.308218986,149.6047058,1.205000043,94.84770203,189.4947052
4614.5,2.571000099,0.328851014,145.991394,1.258000016,93.08830261,185.2077026
4615,2.56520009,0.341982991,150.7805939,1.246099949,94.07200623,188.2646027
4615.5,2.591500044,0.325519979,144.464798,1.294899941,94.40270233,190.6183014
4616,2.565500021,0.317091018,139.835907,1.345999956,93.55870056,181.2460022
4616.5,2.575799942,0.303873003,147.1546936,1.582499981,90.36598969,170.6184998
4617,2.609999895,0.279722989,128.0350952,1.855800033,86.92970276,162.6442108
4617.5,2.578299999,0.293469012,144.9579926,1.632799983,90.66570282,173.9761963
4618,2.568300009,0.302074999,130.7640991,1.654999971,89.79629517,170.7351074
4618.5,2.595900059,0.308798015,133.0800018,1.543400049,88.22920227,171.0092926
4619,2.580600023,0.296997994,133.4967957,1.512599945,90.6053009,169.3668976
4619.5,2.578500032,0.320237011,130.1858063,1.510200024,91.06420136,175.7590027
4620,2.563999891,0.293043017,138.3773041,1.332399964,92.42819977,179.7720032
4620.5,2.575400114,0.264396012,137.5187988,1.491999984,92.07980347,173.1208801
4621,2.598700047,0.289002985,134.1282044,1.50059998,90.76309967,176.4647064
4621.5,2.566800118,0.327257007,140.2276001,1.414800048,93.39679718,181.9620819
4622,2.580899954,0.322537005,134.9297943,1.442999959,89.82009888,179.0348969
4622.5,2.66230011,0.304004997,126.2037964,1.374799967,88.9552002,173.6840057
4623,2.553999901,0.273101986,149.777298,1.365499973,93.26090241,180.4955139
4623.5,2.565099955,0.319727987,134.6293945,1.528399944,91.68489838,179.7228851
4624,2.558199883,0.288226992,143.6829071,1.493100047,92.29509735,178.3090057
4624.5,2.573400021,0.328245997,144.2613068,1.422600031,91.71439362,177.2168884
4625,2.604000092,0.318635017,137.5491028,1.394199967,92.19930267,180.2612
4625.5,2.54279995,0.311453998,143.4781952,1.202399969,93.60839081,181.959198
4626,2.593400002,0.320127994,137.3074036,1.216899991,91.44010162,183.5850067
4626.5,2.580699921,0.323902994,146.7066956,1.420600057,93.58650208,176.5516815
4627,2.579400063,0.329896003,146.2899017,1.197199941,92.1493988,181.9364014
4627.5,2.667500019,0.269288003,125.4169998,1.272600055,89.72299957,180.7754822
4628,2.562299967,0.29540199,143.9394074,1.103199959,93.83550263,180.9682007
4628.5,2.544199944,0.299759001,146.9286957,1.187899947,94.70800018,182.0391998
4629,2.570300102,0.337574005,146.1853027,1.257200003,94.06770325,177.7138977
4629.5,2.557399988,0.342088014,144.5175934,1.484300017,94.79460144,182.8173981
4630,2.569299936,0.316923022,147.2557068,1.333400011,95.16829681,188.7879944
4630.5,2.565700054,0.337134004,141.2536011,1.476999998,94.09600067,185.7279968
4631,2.560899973,0.311320007,140.6333008,1.384999991,94.11460114,183.4667053
4631.5,2.568700314,0.314363003,139.0708008,1.554299951,95.67099762,182.2846222
4632,2.539900065,0.325662017,145.9297943,1.271700025,96.36608887,192.2140045
4632.5,2.559299946,0.289274007,144.6472931,1.166200042,95.19719696,187.5628052
4633,2.548300028,0.293365985,137.3246002,1.157099962,96.01689911,189.8076019
4633.5,2.555599928,0.32764703,147.2393951,1.211899996,96.34470367,187.7357025
4634,2.559900045,0.319490999,147.6291046,1.140699983,95.3884964,185.8869934
4634.5,2.598799944,0.323727012,136.9263001,1.195199966,95.1167984,188.029419
4635,2.563499928,0.311383009,136.7389069,1.06340003,95.7358017,185.4627075
4635.5,2.566699982,0.304935008,137.8746033,1.175600052,94.35369873,181.4048004
4636,2.579600096,0.320022017,134.4649048,1.759999991,93.93380737,183.4720001
4636.5,2.550299883,0.330493003,143.6710968,1.344300032,96.03820038,187.1692047
4637,2.55340004,0.327165991,142.7333984,1.396000028,94.71980286,181.6664124
4637.5,2.58859992,0.301777989,135.9212952,1.567299962,94.99700165,191.6125946
4638,2.566699982,0.309533,138.2371979,1.495399952,95.81340027,188.5001984
4638.5,2.555900097,0.314587981,132.3894043,1.487400055,95.35030365,188.591507
4639,2.569000006,0.335716009,141.3473053,1.639600039,95.4611969,185.8731995
4639.5,2.672399998,0.304407001,145.2422028,1.303599954,93.11869812,187.9588013
4640,2.574700117,0.307370007,139.7169952,1.353999972,93.98789978,176.6533051
4640.5,2.777499914,0.31971398,124.745903,1.518700004,91.29820252,169.2407074
4641,2.571700096,0.321954995,144.5659027,1.2227,92.80999756,182.0399933
4641.5,2.567500114,0.309183002,146.5328064,1.239500046,93.94699097,182.758194
4642,2.572400093,0.308737993,141.6947937,1.154000044,93.42160034,182.1817017
4642.5,2.563699961,0.296270013,144.1941986,1.275599957,94.45140076,182.4494019
4643,2.55340004,0.32457599,146.8719025,1.189599991,94.82810211,187.704483
4643.5,2.564599991,0.310494989,149.7395935,1.195700049,94.50389862,187.0196991
4644,2.56430006,0.302771002,153.3580017,1.141000032,95.44120026,187.8480988
4644.5,2.57130003,0.310467005,149.6022034,1.313699961,93.83809662,185.1761017
4645,2.584599972,0.291611016,144.3054962,1.254999995,91.82279968,181.9757996
4645.5,2.591500044,0.290477991,140.7947998,1.131299973,93.03849793,182.0540161
4646,2.568399906,0.303692997,140.5704041,1.135599971,93.7236023,183.3802033
4646.5,2.550199986,0.313799977,145.2749939,1.182899952,94.81459808,188.1658936
4647,2.559000015,0.301679999,144.0307007,1.183599949,95.92120361,191.149704
4647.5,2.562099934,0.310375989,142.7505951,1.271499991,95.47879791,189.9996948
4648,2.563499928,0.331353992,147.6661072,1.225200057,98.35739899,192.969696
4648.5,2.555900097,0.330231011,151.6152039,1.065500021,99.59111023,197.5532074
4649,2.552999973,0.314747006,148.5440979,1.192800045,96.03279877,191.316803
4649.5,2.554699898,0.303950012,140.7158966,1.245499969,95.65730286,186.5071106
4650,2.55369997,0.311194986,150.2028961,1.217900038,95.70619965,181.2046051
4650.5,2.627300024,0.311185002,130.1394043,1.396600008,94.80960846,188.5997009
4651,2.549099922,0.346130967,147.2467957,1.286900044,97.3483963,191.1342926
4651.5,2.556499958,0.315198988,151.9452057,1.118399978,95.9016037,186.1499939
4652,2.558900118,0.316306979,148.1483002,1.277199984,95.38210297,184.845398
4652.5,2.568700314,0.311235994,107.8845978,1.44690001,90.2161026,179.9971008
4653,2.79520011,0.280398011,117.8082962,1.441599965,89.21379089,178.6685028
4653.5,2.562099934,0.304607987,144.0010986,1.323699951,92.44429779,184.9055939
4654,2.566299915,0.297315002,136.0063934,1.285099983,94.3660965,190.9161072
4654.5,2.662699938,0.319826007,150.2084045,1.200700045,94.53340149,190.8849945
4655,2.547199965,0.300172001,157.513794,1.155200005,97.2990036,192.8058014
4655.5,2.7427001,0.257961988,111.5190964,1.737900019,81.57959747,167.2644959
4656,2.55979991,0.262403995,130.7640991,1.475000024,92.79740143,170.7322998
4656.5,2.567699909,0.278162003,151.8811035,1.304700017,94.38369751,183.9062958
4657,2.547800064,0.299311996,154.7474976,1.263299942,94.24960327,181.1920929
4657.5,2.560100079,0.277709991,148.9658966,1.414800048,92.98040009,180.6228027
4658,2.550400019,0.311966986,150.2902985,1.373999953,94.79560089,183.1719971
4658.5,2.537699938,0.288150013,156.4981995,1.422500014,95.47100067,188.2178955
4659,2.577199936,0.282507986,146.3468018,1.562999964,90.92569733,171.5195007
4659.5,2.545300007,0.293271005,146.3047943,1.331699967,92.67549896,177.7077026
4660,2.554699898,0.279882997,158.8554993,1.396900058,90.60379028,175.2201843
4660.5,2.547499895,0.286841989,154.156601,1.46329999,93.54440308,179.0823059
4661,2.552599907,0.271883994,148.9707947,1.457700014,92.25479889,172.7765961
4661.5,2.544300079,0.256334007,145.9933929,1.486400008,91.53150177,172.9476013
4662,2.664700031,0.249288991,140.2225952,1.692399979,82.60780335,159.3560181
4662.5,2.548099995,0.271077991,137.2752991,1.470999956,93.03780365,171.4369049
4663,2.544699907,0.256974995,155.7359924,1.598799944,90.04979706,167.7554016
4663.5,2.551500082,0.27502501,143.199997,1.530300021,91.4178009,170.0623932
4664,2.544199944,0.257353991,147.8813934,1.501700044,90.26160431,168.4819946
4664.5,2.546299934,0.261556,141.2041931,1.592300057,91.05289459,168.2232056
4665,2.546600103,0.239901006,138.8513031,1.738299966,87.30919647,160.1661224
4665.5,2.541500092,0.266734988,140.5431976,2.030699968,87.49919891,160.3896942
4666,2.55250001,0.28937301,151.3730927,1.773499966,89.58399963,165.9976044
4666.5,2.56159997,0.304264993,151.0531006,1.608700037,91.43160248,170.6258087
4667,2.552700043,0.308973014,163.4532929,1.47360003,94.55220032,180.7492065
4667.5,2.551399946,0.288451999,160.2902069,1.361600041,92.24839783,174.0355988
4668,2.542000055,0.25196898,143.9812927,1.936200023,86.3944931,157.0422058
4668.5,2.551800013,0.263008982,141.179596,1.99059999,87.85879517,159.0770874
4669,2.553900003,0.273602992,145.863205,1.895499945,88.46690369,162.5397949
4669.5,2.540499926,0.268422991,153.0605011,1.958199978,88.88929749,162.6183929
4670,2.542900085,0.250948995,150.0442047,2.028199911,86.73490143,156.1613007
4670.5,2.545900106,0.246879995,141.3995972,2.148000002,84.90619659,154.0487976
4671,2.560400009,0.260360003,138.9412994,2.359499931,84.95560455,155.2546997
4671.5,2.540800095,0.257339001,148.5287933,2.052999973,88.24169922,159.8811951
4672,2.565700054,0.284087002,154.4929962,1.940500021,88.03890228,163.4037933
4672.5,2.551000118,0.311486006,157.5769043,1.927399993,90.03929901,167.0520935
4673,2.558000088,0.285957992,157.201004,1.898200035,89.32920075,166.1598969
4673.5,2.543499947,0.269335002,156.1479034,2.007999897,90.04470062,167.0908966
4674,2.535000086,0.276573002,153.7700043,1.897099972,89.07050324,163.5316925
4674.5,2.545799971,0.267497003,152.8531952,1.980999947,87.90299988,159.417511
4675,2.57220006,0.255905986,135.050293,2.101300001,86.35980225,157.3963928
4675.5,2.551700115,0.281125993,142.1455994,1.982200027,88.98738861,161.508316
4676,2.557300091,0.286879987,154.1544952,1.698899984,88.70269775,164.6472015
4676.5,2.555700064,0.266943008,144.8760071,2.115600109,85.84111023,159.7630005
4677,2.57859993,0.261314005,142.6643066,1.925199986,85.44960022,156.4488983
4677.5,2.563699961,0.255955011,146.0482025,2.162400007,88.1344986,161.9521027
4678,2.546900034,0.274676979,157.6840057,1.880100012,88.30060577,163.8813782
4678.5,2.565900087,0.252627999,145.7984924,1.900099993,86.78340149,161.2050018
4679,2.560199976,0.293476015,145.8946991,1.756299973,86.76999664,162.6503143
4679.5,2.574300051,0.271623015,151.4450073,1.63530004,87.00241089,163.8757935
4680,2.717999935,0.251161993,141.4241943,1.717499971,80.23169708,159.4873047
4680.5,2.590300083,0.279087991,104.2802963,2.020800114,84.48400116,160.1959992
4681,2.578900099,0.292228997,147.3948059,1.72329998,87.91429138,166.1192932
4681.5,2.550299883,0.245135993,143.8231049,1.804999948,84.27590179,155.7335053
4682,2.552700043,0.242297992,128.7454071,2.274499893,84.28820038,151.2254028
4682.5,2.55369997,0.233519986,140.210495,2.149499893,83.35980988,151.1045075
4683,2.552999973,0.230619997,125.7368012,2.070199966,82.90660095,148.9290009
4683.5,2.566499949,0.217141002,132.7841034,2.021500111,83.10900116,149.1826019
4684,2.543400049,0.220764011,133.5648956,2.020999908,83.68900299,151.2113953
4684.5,2.644200087,0.220845997,112.6423035,2.296000004,81.21479797,151.6625977
4685,2.516000032,0.213749006,124.8061981,1.984300017,84.70010376,151.1699066
4685.5,2.526400089,0.209555,131.2561035,1.782099962,86.37950897,152.1734924
4686,2.521800041,0.214992002,127.0793991,2.161999941,86.70050049,149.3468018
4686.5,2.512599945,0.229937986,127.0541992,1.997599959,87.02189636,152.1719055
4687,2.520299912,0.214204997,122.7657013,2.10010004,86.6434021,149.8581085
4687.5,2.517699957,0.209153995,125.435997,2.074599981,86.96440125,152.4010925
4688,2.521300077,0.215794995,121.796402,2.128099918,86.92479706,148.9942932
4688.5,2.58010006,0.199895993,113.2751007,2.859299898,83.6135025,142.5782013
4689,2.509999991,0.20431,120.1389999,2.509999991,84.59149933,145.4165039
4689.5,2.504499912,0.203920007,125.2855988,2.59649992,84.71459961,144.5299988
4690,2.561300039,0.217329994,132.7841034,2.805900097,83.23739624,143.3652954
4690.5,2.610800028,0.208377004,122.2478027,2.507600069,82.54730225,145.5659943
4691,2.526400089,0.21205999,133.3871002,2.787199974,83.8832016,147.8807068
4691.5,2.514199972,0.219917998,130.114502,2.728600025,85.74440002,145.4662933
4692,2.51970005,0.219270989,141.9342957,2.418499947,87.08000183,150.2646942
4692.5,2.527199984,0.215822995,118.3520966,3.043600082,82.45240021,138.7402039
4693,2.538899899,0.196534991,107.8775024,3.464900017,81.40460205,132.9803925
4693.5,2.51970005,0.228825003,126.0855026,2.355000019,83.4562912,141.2444
4694,2.541300058,0.269410014,140.4346924,2.211800098,86.06040192,153.0032044
4694.5,2.568100214,0.271515012,144.2187042,1.603299975,87.34819794,165.3574066
4695,2.597899914,0.281494021,149.2987976,1.54519999,88.4910965,168.4735107
4695.5,2.602600098,0.288511008,151.4691925,1.484400034,88.36530304,169.6269989
4696,2.585900068,0.24214001,154.3605042,1.495000005,86.60208893,159.7088928
4696.5,2.561100006,0.270626992,166.9136047,1.741999984,87.92870331,164.7120056
4697,2.572599888,0.269861996,162.3330994,1.941799998,86.8272934,159.2583008
4697.5,2.563600063,0.290120006,177.0010071,1.774299979,89.02030182,163.5993958
4698,2.550800085,0.291442007,179.0003052,1.686300039,88.96350098,165.0807037
4698.5,2.55369997,0.29401198,181.9120026,1.675199986,89.59230804,167.2362976
4699,2.567399979,0.295855016,182.6855011,1.568799973,87.30950165,166.7053986
4699.5,2.591799974,0.281140983,159.2431946,1.68599999,86.18319702,163.6947937
4700,2.592299938,0.279417008,154.4338074,1.695899963,84.97470093,164.008606
4700.5,2.710500002,0.277830988,140.9230957,1.866999984,84.30210114,159.5559998
4701,2.596399784,0.282887995,159.7808991,1.461099982,88.68479919,165.2841034
4701.5,2.586699963,0.296761006,157.3175049,1.489599943,88.89330292,169.5720978
4702,2.578900099,0.268256009,164.5632019,1.633599997,89.07289887,168.9365997
4702.5,2.595299959,0.300806999,162.6600037,1.683099985,87.33470154,166.1504974
4703,2.572299957,0.283066005,172.616806,1.727599978,85.89730072,164.5545044
4703.5,2.57949996,0.288889021,158.1018066,1.754699945,87.65930176,166.3459015
4704,2.579099894,0.283062011,155.0086975,1.683699966,88.42739868,167.6803894
4704.5,2.573999882,0.270146012,156.9190979,1.766899943,86.1180954,163.7601013
4705,2.584300041,0.285228014,156.5384064,1.828699946,87.1957016,165.6618042
4705.5,2.585099936,0.282229006,161.6022949,1.752300024,85.25090027,162.3388977
4706,2.620599985,0.275112987,134.0500946,2.131900072,84.2111969,160.6459045
4706.5,2.744999886,0.265626997,120.5767975,2.17930007,77.22239685,155.1161041
4707,2.57069993,0.283340007,166.0119019,1.747400045,87.08820343,161.3661957
4707.5,2.579600096,0.306053996,153.0686035,1.825399995,86.57800293,161.5832977
4708,2.572000027,0.315602005,148.6587982,1.771600008,87.25479889,161.0973969
4708.5,2.598099947,0.295249015,145.155304,1.955299974,84.89119721,159.3587036
4709,2.599499941,0.30032599,139.6667023,1.8046,83.5530014,157.3020935
4709.5,2.57859993,0.317164987,159.3993988,1.856400013,85.7201004,160.4080048
4710,2.590699911,0.314004004,148.9338074,1.605700016,86.24620056,161.0764008
4710.5,2.566200018,0.316744,165.3000946,1.656200051,87.25159454,166.3365021
4711,2.551100016,0.306140989,161.347702,1.736700058,87.93959808,162.7971039
4711.5,2.532799959,0.284408003,157.6524048,2.614500046,86.03209686,160.9884949
4712,2.545000076,0.286392003,169.9891968,2.051199913,88.68009949,165.6233826
4712.5,2.52609992,0.310077012,166.8791046,1.914399982,89.64440155,168.4900055
4713,2.536600113,0.322010994,175.3979034,1.908200026,89.76139832,168.5191956
4713.5,2.575999975,0.309827,174.9788055,1.826300025,89.53839874,169.6416931
4714,2.554899931,0.307438999,162.9747925,2.08829999,88.88469696,166.5263062
4714.5,2.560800076,0.331488997,152.0019989,1.949300051,89.31839752,169.5066986
4715,2.555099964,0.342797011,152.4743042,1.916499972,89.85919952,170.1550903
4715.5,2.543900013,0.318944007,153.6613007,2.010200024,89.88210297,169.4804993
4716,2.538899899,0.320311993,147.1764069,2.111099958,89.52249908,167.562088
4716.5,2.550499916,0.331621021,145.6712036,2.19449997,89.88880158,167.6356812
4717,2.548399925,0.318636,142.5093994,2.114000082,89.55660248,168.696106
4717.5,2.539599896,0.305018008,146.9532929,2.1954,89.45880127,164.7722015
4718,2.564599991,0.298442006,145.4046936,1.913300037,90.63369751,170.8000946
4718.5,2.544199944,0.319889993,154.4756928,1.85800004,90.42430115,171.565506
4719,2.566200018,0.317975014,147.9423065,2.012300015,89.45149994,169.1845093
4719.5,2.553299904,0.312261015,150.763794,2.209199905,88.67669678,168.1342011
4720,2.574300051,0.328051984,147.9588928,1.899299979,89.27200317,167.5207977
4720.5,2.557100058,0.307428002,152.9132996,1.840399981,90.51619721,171.1766968
4721,2.573299885,0.306795985,132.8916016,2.039999962,87.73609924,164.6549072
4721.5,2.678600073,0.299757987,129.0178986,2.041399956,84.85079956,162.664505
4722,2.588000059,0.291458011,129.7906036,1.975499988,81.6780014,155.7117004
4722.5,2.565099955,0.299878985,152.1130066,1.900400043,87.44109345,164.730896
4723,2.549799919,0.328438997,150.5664978,1.818799973,87.71759796,166.3672943
4723.5,2.562000036,0.320938975,153.0032044,1.779199958,88.95089722,168.1629028
4724,2.599600077,0.317148984,145.7644959,1.962900043,89.28330994,168.5153961
4724.5,2.648600102,0.298335999,137.0982056,1.677399993,84.87200165,163.7846069
4725,2.543299913,0.322178006,152.4537048,1.966799974,88.29109955,162.3421936
4725.5,2.547600031,0.310200989,156.1513977,2.031800032,88.53340149,165.8280029
4726,2.564599991,0.31933701,155.0552979,2.11529994,87.41970062,166.2422943
4726.5,2.554100037,0.338354975,151.5715942,2.063499928,88.78440094,168.6150055
4727,2.555000067,0.341039002,149.7886963,2.218800068,90.21520996,168.6938019
4727.5,2.549900055,0.319013983,162.504303,3.82310009,87.84459686,165.5389099
4728,2.555999994,0.29667899,166.8666992,2.35710001,87.48970032,164.3811035
4728.5,2.717299938,0.313834012,145.0074005,1.788900018,83.38200378,165.5945129
4729,2.559400082,0.309850991,153.3054047,1.92840004,88.43499756,160.4268951
4729.5,2.5704,0.294319987,147.6291046,2.253700018,87.48429871,162.3471832
4730,2.542000055,0.309460998,150.990799,2.068599939,88.09779358,162.377594
4730.5,2.534399986,0.297049016,154.3952942,2.672399998,88.74539948,162.9636993
4731,2.546499968,0.299335986,157.7731934,2.359999895,88.03720093,166.0283966
4731.5,2.586899996,0.279527009,151.7384033,2.279500008,85.9940033,162.3444061
4732,2.549599886,0.319041997,154.6967011,2.270999908,87.63950348,164.6616974
4732.5,2.549000025,0.327930003,161.914505,2.193700075,88.83170319,167.2648926
4733,2.566499949,0.311965019,158.3394928,2.427700043,89.38639069,165.4388123
4733.5,2.562299967,0.339205027,142.7086945,1.871899962,87.03010559,162.951004
4734,2.5631001,0.316706002,144.292099,2.279200077,87.90029907,161.5175934
4734.5,2.56340003,0.314695001,145.2671051,2.108500004,86.29930115,163.1366882
4735,2.557399988,0.314514995,150.1268005,2.575999975,87.26409912,162.5859985
4735.5,2.578000069,0.304037005,140.4580994,1.947900057,86.16739655,161.4051971
4736,2.566099882,0.331111997,146.3336029,2.052900076,85.60669708,160.0619965
4736.5,2.564199925,0.314823002,150.5567017,2.320499897,86.39389038,161.9893951
4737,2.561500073,0.299849004,157.6351929,2.161099911,85.35640717,159.614502
4737.5,2.541199923,0.30647099,148.9170075,2.488600016,87.18650055,160.1720123
4738,2.568200111,0.342700005,153.2006073,2.14199996,86.85710144,161.994812
4738.5,2.545700312,0.31644401,160.2124939,2.319099903,86.92378998,165.907898
4739,2.554100037,0.312763989,139.1345062,2.364900112,88.50900269,164.9624023
4739.5,2.5625,0.310680002,148.5565033,2.241400003,88.26760101,165.5619965
4740,2.549299955,0.303061992,149.6490936,2.043499947,89.45929718,169.1004028
4740.5,2.561500073,0.319944978,139.5097961,2.234400034,88.75579834,165.2823944
4741,2.556400061,0.289682001,150.4394989,1.906200051,88.97460175,166.2403107
4741.5,2.565999985,0.306786984,155.639801,1.960100055,89.45230103,167.3697052
4742,2.568599939,0.321475983,156.8495941,2.036000013,88.3707962,167.1152039
4742.5,2.5473001,0.291072995,153.6519013,2.124300003,89.31800079,168.136795
4743,2.556699991,0.293761998,152.179596,2.122699976,88.65419769,166.0178986
4743.5,2.559400082,0.318120986,147.5747986,2.030100107,88.29370117,166.1611939
4744,2.543800116,0.292632997,146.516098,2.176800013,87.99410248,164.1302948
4744.5,2.559700012,0.293834001,148.736496,1.977599978,88.78369904,164.5823059
